brand,model,model_year,milage,fuel_type,transmission,ext_col,int_col,clean_title,price,Accident_Occured,Engine_Capacity,Horse_Power
Ford,Shelby GT500 Base,2014,15629.0,Gasoline,6-Speed Manual,Black,Black,unknown,61900.0,NO,5.8,443.52312933220674
Saturn,Sky Base,2008,15020.0,Gasoline,A/T,Silver,Red,Yes,18500.0,NO,2.4,173.0
Audi,RS Q8 4.0T quattro,2022,11322.0,Gasoline,8-Speed Automatic,Daytona Gray Pearl Effect,Black / Express Red,unknown,119900.0,NO,4.0,438.2751267338117
Toyota,Land Cruiser,2016,50361.0,Gasoline,Automatic,Silver,Black,unknown,65998.0,NO,3.5,354.20227251047254
Mercedes-Benz,SL-Class SL 550,2013,115000.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,Yes,36000.0,YES,4.6,429.0
Porsche,911 Carrera C2S,2005,28500.0,Gasoline,6-Speed M/T,Silver,Black,Yes,63500.0,NO,3.8,355.0
Mercedes-Benz,AMG GLA 45 Base 4MATIC,2018,51700.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,Yes,32000.0,NO,2.0,375.0
Ford,Taurus X Limited,2008,148949.0,Gasoline,A/T,Blue,Beige,Yes,3900.0,NO,3.5,263.0
BMW,440 Gran Coupe i,2018,39300.0,Gasoline,8-Speed A/T,White,Beige,Yes,31750.0,YES,3.0,320.0
Honda,S2000 CR,2008,82323.0,Gasoline,6-Speed M/T,Black,Black,Yes,28500.0,NO,2.2,237.0
Acura,Integra w/A-Spec Tech Package,2023,3574.0,Gasoline,Variable,Apex Blue,Orchid,unknown,34998.0,NO,3.5,399.2254047171409
Ford,Excursion Limited,2001,109357.0,Gasoline,A/T,Green,Beige,Yes,12749.0,NO,6.8,310.0
Mercedes-Benz,SL-Class SL500 Roadster,2004,46000.0,Gasoline,A/T,White,Gray,Yes,18853.0,NO,5.0,302.0
Mercedes-Benz,CLS-Class CLS 550,2007,123112.0,Gasoline,A/T,Silver,Black,Yes,104999.0,YES,5.5,382.0
INFINITI,G35 Sport,2007,37100.0,Gasoline,6-Speed M/T,Gray,Black,Yes,16900.0,NO,3.5,306.0
Volkswagen,Golf GTI 2.0T S 4-Door,2016,89000.0,Gasoline,6-Speed M/T,Silver,Black,Yes,14500.0,NO,2.0,210.0
Dodge,Challenger R/T Scat Pack,2022,1240.0,Gasoline,8-Speed Automatic,Go Mango!,Black,unknown,53900.0,NO,6.4,505.6523593314596
Lincoln,Navigator L Reserve,2019,67073.0,Gasoline,10-Speed A/T,Black,Black,Yes,47999.0,YES,3.5,450.0
Maserati,Ghibli S Q4,2015,28700.0,Gasoline,8-Speed A/T,White,Red,unknown,24900.0,YES,3.0,404.0
Tesla,Model X Base,2023,8200.0,Electric,A/T,Black,Black,Yes,93999.0,NO,0.0,670.0
Mercedes-Benz,AMG G 63 Base,2018,41000.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,Yes,108900.0,NO,5.5,563.0
Ford,Expedition Limited,2018,98995.0,Gasoline,Automatic,Ingot Silver Metallic,Ebony,unknown,34998.0,NO,3.5,329.72283824061196
Volkswagen,Routan SE,2012,123815.0,Gasoline,6-Speed A/T,Black,Gray,Yes,5000.0,NO,3.6,283.0
Bugatti,Veyron 16.4 Grand Sport,2011,6330.0,Gasoline,7-Speed Automatic with Auto-Shift,White,White,Yes,1950995.0,NO,8.0,1174.8304636642042
Toyota,Highlander XLE,2020,61341.0,Gasoline,8-Speed Automatic,Midnight Black Metallic,Black,unknown,34084.0,YES,3.5,355.69189921790894
Honda,Civic LX,2016,96473.0,Gasoline,Automatic CVT,Black,Black,unknown,15599.0,NO,2.0,261.33473103298456
Jeep,Wrangler Unlimited Sahara,2017,66107.0,Gasoline,5-Speed Automatic,Black Clearcoat,Black,unknown,31331.0,NO,3.6,342.51722771708046
Land,Rover Range Rover Supercharged,2008,114287.0,Gasoline,6-Speed A/T,Black,Black,Yes,9900.0,NO,4.2,400.0
Acura,ILX 2.0L w/Premium Package,2015,75000.0,Gasoline,5-Speed A/T,Gold,Beige,Yes,14500.0,NO,2.0,150.0
BMW,M6 Base,2016,45800.0,Gasoline,7-Speed A/T,Gold,Black,unknown,36800.0,YES,4.4,560.0
Polestar,2 Launch Edition,2021,12172.0,Electric,1-Speed Automatic,Thunder Gray,Charcoal,unknown,35999.0,NO,3.5,386.5497938411954
BMW,X6 sDrive35i,2016,70582.0,Gasoline,8-Speed A/T,Black,White,Yes,35000.0,YES,3.0,300.0
Porsche,Cayman S,2014,33088.0,Gasoline,7-Speed A/T,Black,Black,Yes,49750.0,NO,3.4,325.0
Lincoln,Corsair Grand Touring,2021,1850.0,Plug-In Hybrid,CVT Transmission,Silver,Beige,Yes,49000.0,NO,2.5,266.0
Cadillac,DTS Luxury II,2008,94155.0,Gasoline,4-Speed A/T,White,Beige,Yes,10500.0,NO,4.6,275.0
Cadillac,ATS 3.6L Luxury,2016,25000.0,Gasoline,8-Speed A/T,Red,Beige,Yes,17999.0,NO,3.6,335.0
GMC,Sierra 1500 SLT,2016,99500.0,Gasoline,8-Speed A/T,Gray,Black,Yes,27995.0,NO,5.3,355.0
INFINITI,G37 x,2009,158564.0,Gasoline,A/T,Blue,Beige,Yes,8750.0,NO,3.7,328.0
Ford,Transit-350 XLT,2023,20000.0,Gasoline,10-Speed A/T,Black,Black,Yes,78499.0,NO,3.5,310.0
Cadillac,XTS Luxury,2018,46711.0,Gasoline,6-Speed A/T,Silver,Black,Yes,20850.0,YES,3.6,304.0
Nissan,NV Passenger NV3500 HD SL V8,2017,46496.0,Gasoline,A/T,Black,Gray,Yes,41000.0,NO,5.6,375.0
Mercedes-Benz,GLS 450 Base 4MATIC,2019,19800.0,Gasoline,9-Speed A/T,Silver,Black,Yes,53800.0,NO,3.0,362.0
Toyota,Land Cruiser Base,2008,175000.0,Gasoline,6-Speed A/T,Black,Beige,Yes,37900.0,YES,5.7,381.0
Toyota,Land Cruiser Base,2016,61500.0,Gasoline,8-Speed A/T,White,Black,Yes,63500.0,NO,5.7,381.0
RAM,ProMaster 2500 Window Van High Roof,2016,49750.0,Gasoline,6-Speed A/T,Black,Gray,Yes,65000.0,NO,3.6,280.0
Lamborghini,Gallardo Base,2007,38800.0,Gasoline,Transmission w/Dual Shift Mode,Orange,Orange,Yes,100000.0,NO,5.0,493.0
Lincoln,MKZ Base,2011,83765.0,Gasoline,A/T,Black,Black,Yes,8995.0,NO,3.5,263.0
Mercedes-Benz,EQS 450 4MATIC,2023,7388.0,Electric,1-Speed A/T,Gray,Beige,Yes,105500.0,NO,0.0,355.0
Lamborghini,Huracan Tecnica Coupe,2023,278.0,Gasoline,Automatic,Bianco Monocerus,Nero Ade,unknown,359991.0,NO,5.2,575.4475813645713
Alfa,Romeo Giulia Quadrifoglio,2022,1966.0,Gasoline,8-Speed Automatic,Verde,Black,unknown,75900.0,NO,2.9,388.9738959671322
Chevrolet,Trailblazer LT,2021,50648.0,Gasoline,Automatic CVT,Pacific Blue Metallic,Jet Black,unknown,23995.0,NO,1.2,283.209375601582
Toyota,Land Cruiser Base,1993,231500.0,–,A/T,White,Gray,Yes,29500.0,NO,3.5,147.0712510928297
Lamborghini,Urus Base,2021,13692.0,Gasoline,8-Speed A/T,Black,Red,Yes,257000.0,NO,4.0,641.0
INFINITI,G37 x,2013,60058.0,Gasoline,A/T,White,Beige,Yes,15000.0,YES,3.7,328.0
Maserati,Levante S,2017,54423.0,Gasoline,8-Speed A/T,Black,Black,Yes,33950.0,NO,3.0,424.0
Toyota,Highlander Limited,2022,24001.0,Gasoline,8-Speed Automatic,Wind Chill Pearl,Graphite,unknown,47498.0,NO,3.5,388.02232369168087
Nissan,Armada SL,2022,14735.0,Gasoline,Automatic,White,Black,unknown,50998.0,NO,3.5,394.8103054684889
Audi,Q5 Premium,2023,2425.0,Hybrid,Automatic,Mythos Black,–,unknown,42998.0,NO,3.5,402.61378166380746
Ford,Shelby GT500 Base,2022,2050.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,Yes,94999.0,NO,5.2,760.0
Lincoln,Navigator L Reserve,2019,64855.0,Gasoline,10-Speed A/T,Silver,Beige,Yes,46995.0,NO,3.5,450.0
Mercedes-Benz,EQS 450+ Base,2022,16238.0,Electric,1-Speed A/T,White,Beige,Yes,62479.0,NO,0.0,329.0
RAM,1500 Laramie,2022,18051.0,Gasoline,Automatic,Patriot Blue Pearlcoat,Black,Yes,47995.0,NO,5.7,470.1666007935146
Lincoln,Town Car Base,2004,36524.0,Gasoline,4-Speed A/T,Black,Black,Yes,14900.0,NO,4.6,239.0
Acura,TLX w/A-Spec Package,2022,14896.0,Gasoline,2,Lunar Silver Metallic,Ebony,unknown,39998.0,NO,3.5,390.8193124905356
Toyota,Camry Hybrid LE,2022,14048.0,Hybrid,Automatic CVT,Black,Black,unknown,29999.0,NO,2.5,351.569624079455
Honda,CR-V EX,2003,224000.0,Gasoline,M/T,Black,Gray,Yes,3900.0,NO,2.4,160.0
Mercedes-Benz,E-Class E 550,2014,80581.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Beige,Yes,26000.0,NO,4.7,402.0
Mazda,MX-5 Miata Grand Touring,2007,81400.0,Gasoline,6-Speed M/T,Red,–,Yes,11000.0,YES,2.0,166.0
Porsche,718 Boxster Base,2019,6700.0,Gasoline,7-Speed A/T,Gray,Black,Yes,63000.0,NO,2.0,300.0
Ford,Transit-350 XLT,2015,143000.0,Gasoline,6-Speed A/T,Silver,Gray,Yes,22500.0,NO,3.7,275.0
Kia,Sportage SX Turbo,2017,87842.0,Gasoline,6-Speed Automatic,Black Cherry,Black,Yes,18688.0,NO,2.0,271.0986848414068
INFINITI,G37 S Sport,2010,116451.0,Gasoline,6-Speed M/T,White,Gray,Yes,16500.0,NO,3.7,328.0
Nissan,Titan XD S,2019,53677.0,Gasoline,7-Speed A/T,Red,Gray,Yes,27900.0,NO,5.6,390.0
Audi,S7 2.9T Prestige,2021,12000.0,Hybrid,8-Speed A/T,Gray,Black,Yes,77500.0,NO,2.9,444.0
Land,Rover Discovery HSE,2019,20034.0,Gasoline,Automatic,Yulong White,Tan/Ebony,unknown,43998.0,NO,3.5,376.9128578426389
Ford,Transit-350 XLT,2020,32000.0,Diesel,A/T,Black,Black,Yes,68000.0,NO,2.0,210.0
INFINITI,Q70 3.7,2014,70312.0,Gasoline,7-Speed A/T,Black,Black,Yes,19995.0,NO,3.7,330.0
Jeep,Gladiator Rubicon,2022,8794.0,Gasoline,A/T,White,Black,Yes,54000.0,NO,3.6,285.0
Lincoln,MKX Base,2010,156000.0,Gasoline,6-Speed A/T,Black,Black,Yes,5900.0,YES,3.5,265.0
Porsche,911 Carrera 4S,2020,25568.0,Gasoline,7-Speed Manual,Red,Black,Yes,134999.0,NO,3.0,392.9175829424148
Mercedes-Benz,AMG C 43 Base 4MATIC,2018,67100.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,Yes,34250.0,YES,3.0,362.0
Porsche,Cayman Base,2014,52000.0,Gasoline,Transmission w/Dual Shift Mode,Blue,Beige,Yes,37000.0,YES,2.7,275.0
Acura,MDX 3.7L Advance,2011,137200.0,Gasoline,Transmission w/Dual Shift Mode,White,Gray,Yes,12000.0,NO,3.7,300.0
Volkswagen,Golf R 4-Door w/DCC & Navigation,2018,36000.0,Gasoline,7-Speed A/T,White,Black,Yes,32000.0,YES,2.0,292.0
Kia,Forte GT-Line,2023,15500.0,Gasoline,CVT Transmission,White,Black,Yes,24500.0,YES,2.0,147.0
BMW,M8 Competition,2020,10906.0,Gasoline,Automatic,Donington Grey Metallic,Black,unknown,96998.0,NO,3.5,405.25277615784944
Lincoln,MKC Select,2019,49814.0,Gasoline,6-Speed Automatic,Ruby Red Metallic Tinted Clearcoat,Cappuccino,unknown,26545.0,NO,2.0,302.5844832915318
BMW,i8 Base,2015,846.0,Plug-In Hybrid,A/T,White,White,Yes,86999.0,NO,1.5,357.0
Toyota,Highlander XLE,2021,67039.0,Gasoline,8-Speed Automatic,Blue,Black,unknown,34645.0,NO,3.5,357.59432026382456
Mazda,CX-30 Premium Package,2023,2636.0,Gasoline,6-Speed Automatic,Platinum Quartz Metallic,Black,unknown,28535.0,NO,2.5,361.7836594941782
Porsche,Cayenne Platinum Edition,2018,50166.0,Gasoline,8-Speed Automatic,White,Black,Yes,43550.0,YES,3.6,360.68344464700385
Lincoln,MKZ Reserve,2017,37375.0,Gasoline,6-Speed A/T,Blue,Brown,Yes,27500.0,NO,3.0,400.0
Tesla,Model 3 Standard Range Plus,2021,21600.0,Electric,A/T,White,Black,Yes,31000.0,NO,0.0,271.0
Porsche,718 Cayman S,2019,9500.0,Gasoline,7-Speed A/T,Red,Black,Yes,69000.0,YES,2.5,350.0
Chevrolet,Corvette Base,2005,143095.0,Gasoline,4-Speed A/T,Red,Black,Yes,16000.0,NO,6.0,400.0
Acura,RSX Type S,2002,80000.0,Gasoline,6-Speed M/T,Beige,Beige,Yes,8500.0,YES,2.0,200.0
Ferrari,Roma Base,2021,3000.0,Gasoline,8-Speed A/T,Blue,Brown,Yes,275000.0,NO,3.9,611.0
Porsche,Cayman S,2007,5856.0,Gasoline,6-Speed M/T,Black,Black,Yes,45000.0,NO,3.4,295.0
Rolls-Royce,Phantom Drophead Coupe Drophead,2013,2958.0,Gasoline,8-Speed Automatic,Yellow,–,Yes,488880.0,NO,6.8,630.2425552097557
Audi,SQ7 4.0T,2022,28927.0,Gasoline,Automatic,Matador Red Metallic,Black,unknown,74900.0,NO,4.0,413.7358695545463
Mercedes-Benz,AMG GLS 63 4MATIC,2022,4102.0,Hybrid,9-Speed A/T,Black,Black,Yes,144664.0,NO,4.0,603.0
Honda,Ridgeline RTL-E,2021,14442.0,Gasoline,9-Speed A/T,White,Beige,Yes,38500.0,NO,3.5,280.0
Mercedes-Benz,CLK-Class 500 Cabriolet,2005,64000.0,Gasoline,7-Speed A/T,Silver,Black,Yes,12995.0,NO,5.0,302.0
Lexus,GX 470 Base,2004,154000.0,Gasoline,A/T,White,Beige,Yes,10000.0,YES,4.7,235.0
Lexus,NX 200t Base,2015,54000.0,Gasoline,6-Speed A/T,White,Black,Yes,27000.0,NO,2.0,235.0
Dodge,Dakota SLT Quad Cab,2007,232492.0,Gasoline,4-Speed A/T,Silver,Gray,Yes,6000.0,YES,3.7,210.0
Maserati,Ghibli S Q4 GranSport,2020,25721.0,Gasoline,8-Speed Automatic,Blu,Nero,Yes,52645.0,NO,3.0,363.57647180791537
Land,Rover Discovery Sport SE R-Dynamic,2020,20927.0,Gasoline,Automatic,Fuji White,–,unknown,35998.0,NO,3.5,378.1977741683204
Aston,Martin DBX Base,2021,2353.0,Gasoline,9-Speed Automatic,Green,Sahara Tan,Yes,159500.0,NO,4.0,452.49621042708714
Audi,Q3 45 S line Premium,2022,9325.0,Gasoline,8-Speed Automatic,Mythos Black Metallic,Black,unknown,33610.0,NO,2.0,338.47119645083876
Ford,Explorer XLT,2020,61001.0,Gasoline,10-Speed Automatic,Gray,Ebony,Yes,28616.0,YES,2.3,313.12359780502993
Mercedes-Benz,AMG GLC 63 Base 4MATIC,2018,71962.0,Gasoline,9-Speed A/T,White,Black,Yes,46900.0,NO,4.0,469.0
Subaru,BRZ Premium,2023,5800.0,Gasoline,6-Speed M/T,Black,Black,Yes,29990.0,NO,2.4,228.0
BMW,640 i,2016,40080.0,Gasoline,8-Speed A/T,Black,Black,Yes,28499.0,NO,3.0,315.0
Kia,Stinger GT2,2020,57000.0,Gasoline,A/T,Black,Red,Yes,36500.0,YES,3.3,365.0
Chevrolet,Bolt EUV Premier,2022,7624.0,Electric,1-Speed Automatic,Mosaic Black Metallic,Jet Black,Yes,31985.0,NO,3.5,393.01198467637005
Subaru,Forester 2.5 XT,2004,122000.0,Gasoline,5-Speed M/T,Gold,Black,Yes,9999.0,YES,2.5,210.0
Kia,Sportage X-Pro,2023,459.0,Gasoline,8-Speed Automatic,Jungle Green,Black,unknown,36998.0,NO,2.5,365.78114083692344
BMW,M4 Base,2016,62500.0,Gasoline,7-Speed A/T,Black,Orange,Yes,40500.0,YES,3.0,425.0
Hyundai,Equus Signature,2013,72000.0,Gasoline,8-Speed A/T,Silver,Black,Yes,17500.0,NO,5.0,429.0
Mercedes-Benz,AMG E 53 4MATIC,2020,8375.0,Gasoline,"Automatic, 9-Spd 9G-Tronic",BLACK,BLACK,unknown,69900.0,NO,3.0,378.7818369384895
BMW,M550 i xDrive,2020,40000.0,Gasoline,Transmission w/Dual Shift Mode,Blue,Black,Yes,53000.0,NO,4.4,523.0
Subaru,Impreza WRX STI,2014,77000.0,Gasoline,6-Speed M/T,Gray,Black,Yes,30000.0,YES,2.5,305.0
Mercedes-Benz,AMG G 63 Base,2019,19593.0,Gasoline,Automatic,Black,Black,unknown,159998.0,NO,3.5,417.9214199065482
Mazda,Mazda6 Grand Touring,2020,35902.0,Gasoline,6-Speed Automatic,Deep Crystal Blue Mica,Black,unknown,22966.0,NO,2.5,329.69420906776213
Hyundai,Veloster Base,2013,800.0,Gasoline,Transmission w/Dual Shift Mode,Black,Gray,Yes,9800.0,NO,1.6,132.0
Bentley,Bentayga S,2023,2600.0,Gasoline,8-Speed Automatic,Beluga Black,Hotspur,Yes,239995.0,NO,4.0,490.18782857511724
Land,Rover Defender X-Dynamic SE,2023,6204.0,Hybrid,Automatic,Eiger Grey,–,unknown,79998.0,NO,3.5,414.5630461421133
Kia,Telluride SX,2020,69185.0,Gasoline,8-Speed Automatic,Ebony Black,Gray,unknown,37405.0,NO,3.8,364.0053679667217
Maserati,GranTurismo Sport,2015,45000.0,Gasoline,6-Speed A/T,Black,Black,Yes,41900.0,NO,4.7,454.0
BMW,540 i xDrive,2020,37426.0,Gasoline,Automatic,White,Black,unknown,39998.0,NO,3.5,372.07309711869857
INFINITI,M56 Base,2011,137000.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Brown,Yes,8500.0,YES,5.6,420.0
Mazda,Mazda3 s Grand Touring,2016,85000.0,–,A/T,Black,Black,Yes,18500.0,YES,3.5,320.84622271685475
Chevrolet,Corvette Stingray w/1LT,2023,4000.0,Gasoline,8-Speed A/T,Black,Red,Yes,73900.0,YES,6.2,490.0
Audi,Q5 S line Premium Plus,2023,4648.0,Hybrid,Automatic,Mythos Black,Black,unknown,47598.0,NO,3.5,403.1238400475413
Lexus,GX 460 Base,2018,52100.0,Gasoline,6-Speed A/T,White,Beige,Yes,38000.0,NO,4.6,301.0
BMW,X1 sDrive28i,2014,50100.0,Gasoline,A/T,Brown,Beige,Yes,10795.0,NO,2.0,240.0
Alfa,Romeo Stelvio Ti,2020,41000.0,Gasoline,8-Speed A/T,White,Black,Yes,32400.0,NO,2.0,280.0
RAM,1500 Big Horn,2021,70968.0,Gasoline,8-Speed A/T,Black,Black,Yes,34000.0,NO,5.7,395.0
BMW,M4 Base,2015,26600.0,Gasoline,A/T,White,–,Yes,53000.0,NO,3.0,425.0
Tesla,Model X Long Range,2022,15443.0,Electric,1-Speed A/T,Red,Black,Yes,84500.0,NO,0.0,670.0
Volvo,S90 T5 Momentum,2018,95000.0,Gasoline,8-Speed A/T,White,Beige,Yes,18000.0,NO,2.0,250.0
Subaru,Impreza WRX Sti,2005,94000.0,Gasoline,6-Speed M/T,Black,Blue,Yes,19500.0,NO,2.5,300.0
BMW,X6 xDrive40i,2020,45076.0,Gasoline,Automatic,Blue,Black,unknown,57998.0,NO,3.5,374.5899594000912
Cadillac,CTS 2.0L Turbo Luxury,2014,110000.0,Gasoline,A/T,Gold,Beige,Yes,11000.0,NO,2.0,272.0
Land,Rover Discovery Sport HSE,2016,49083.0,Gasoline,9-Speed Automatic,Indus Silver,Ebony,unknown,21590.0,NO,2.0,288.12486584719227
Genesis,G90 5.0 Ultimate,2017,63500.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,Yes,27500.0,NO,5.0,420.0
Mercedes-Benz,CLK-Class CLK 350,2009,21500.0,Gasoline,A/T,Black,Black,Yes,18000.0,YES,3.5,268.0
Land,Rover Range Rover Autobiography,2023,324.0,Gasoline,Automatic,Black,Blk,unknown,199998.0,NO,3.5,459.599550613837
Kia,Optima EX,2019,68166.0,Gasoline,Automatic,Ebony Black,Black,unknown,20818.0,NO,1.6,276.5912483505872
Toyota,Highlander SE,2018,53607.0,Gasoline,8-Speed Automatic,Midnight Black Metallic,Black,unknown,31853.0,YES,3.5,349.6785953802282
Mercedes-Benz,Sprinter 4500 High Roof,2019,16813.0,Diesel,Transmission w/Dual Shift Mode,Gray,Black,unknown,45900.0,YES,3.0,188.0
BMW,X1 xDrive28i,2020,18200.0,Gasoline,A/T,White,Beige,Yes,29500.0,YES,2.0,228.0
Audi,R8 5.2,2015,51000.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,Yes,102000.0,YES,5.2,550.0
Audi,S3 2.0T Tech Premium Plus,2018,16400.0,Gasoline,A/T,Blue,Red,Yes,42800.0,NO,2.0,292.0
Toyota,Tundra Hybrid TRD Pro,2022,7000.0,Hybrid,10-Speed A/T,Orange,–,Yes,75500.0,NO,3.4,437.0
Audi,SQ5 3.0T Premium Plus,2022,8497.0,Gasoline,Automatic,Ibis White,Black,unknown,52900.0,NO,3.0,380.90836247907464
Audi,A6 2.0T Premium Plus,2016,68000.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,Yes,20000.0,YES,2.0,252.0
Lamborghini,Huracan EVO Base,2022,2523.0,Gasoline,7-Speed Manual,Bianco Icarus Metallic,Nero Ade,unknown,288900.0,NO,5.2,544.8458425982772
BMW,328 xi,2007,83000.0,Gasoline,6-Speed A/T,Black,Brown,Yes,8995.0,NO,3.0,230.0
Audi,SQ5 3.0T Prestige,2018,25000.0,Gasoline,8-Speed A/T,Gray,Black,Yes,50000.0,NO,3.0,354.0
Cadillac,Escalade Sport Platinum,2021,15689.0,Diesel,10-Speed Automatic,Infrared Tintcoat,Jet Black,unknown,97952.0,NO,3.0,389.20767285695183
BMW,M235 i,2014,125450.0,Gasoline,6-Speed M/T,Blue,Black,Yes,17200.0,NO,3.0,320.0
Kia,Telluride SX,2023,9822.0,Gasoline,8-Speed Automatic,Midnight Black,Gray,unknown,50998.0,NO,3.8,411.8756653925593
Chevrolet,Express 3500 Base,2008,144000.0,Gasoline,A/T,White,Gray,Yes,22000.0,NO,6.0,323.0
GMC,Acadia SLE,2020,30900.0,Gasoline,9-Speed Automatic,Summit White,Jet Black,Yes,27654.0,NO,2.5,334.60040118837424
BMW,X3 xDrive30i,2021,2492.0,Gasoline,Automatic,Phytonic Blue Metallic,Canberra Beige/Black,unknown,41598.0,NO,3.5,394.52574371332776
Audi,TT 2.0T,2015,126760.0,Gasoline,A/T,Black,Black,Yes,14000.0,YES,2.0,211.0
Subaru,Outback 3.6R Touring,2017,100680.0,Gasoline,A/T,Brown,–,Yes,20500.0,NO,3.6,256.0
Mitsubishi,Eclipse Spyder GS,2001,90400.0,Gasoline,A/T,Red,–,Yes,4495.0,NO,2.4,140.0
Hyundai,Santa Fe SEL,2022,26895.0,Gasoline,8-Speed Automatic,Quartz White,Black,unknown,29800.0,YES,2.5,345.68282390027707
BMW,M5 Base,2018,20500.0,Gasoline,8-Speed A/T,Silver,Black,Yes,67000.0,NO,4.4,600.0
Dodge,Ram 1500 ST,2011,134000.0,Gasoline,A/T,Black,Gray,Yes,10500.0,YES,5.7,390.0
Ford,Fusion Energi Titanium,2015,84352.0,Plug-In Hybrid,CVT Transmission,Blue,Black,Yes,10000.0,YES,2.0,188.0
Toyota,Tundra Hybrid TRD Pro,2022,19000.0,Hybrid,10-Speed A/T,Orange,Black,Yes,71000.0,NO,3.4,437.0
Land,Rover Range Rover Evoque Pure,2015,115550.0,Gasoline,9-Speed A/T,White,Black,Yes,17500.0,NO,2.0,240.0
Lincoln,Navigator Base,2009,191775.0,E85 Flex Fuel,6-Speed A/T,White,Beige,Yes,9750.0,YES,5.4,310.0
Ford,Mustang Mach-E Select,2023,923.0,Electric,Automatic,Rapid Red Metallic Tinted Clearcoat,Black Onyx,unknown,46998.0,NO,3.5,405.33678678441174
Mercedes-Benz,Sprinter 3500 High Roof,2017,124630.0,Diesel,5-Speed A/T,Black,Black,Yes,75000.0,NO,3.0,188.0
Mercedes-Benz,AMG E 63 S 4MATIC,2019,17000.0,Gasoline,9-Speed A/T,White,Brown,Yes,95000.0,NO,4.0,603.0
BMW,440 i xDrive,2018,73500.0,Gasoline,A/T,Black,Blue,Yes,32000.0,NO,3.0,320.0
Acura,Integra LS,1998,120000.0,Gasoline,4-Speed A/T,Red,–,Yes,5500.0,YES,1.8,140.0
Audi,Q7 55 Prestige,2019,73837.0,Gasoline,8-Speed Automatic,Cobra Beige Metallic,Nougat Brown,Yes,36340.0,NO,3.0,329.0274477124967
BMW,M6 Base,2014,29500.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,Yes,40999.0,NO,4.4,560.0
Volkswagen,Arteon 2.0T SE,2021,13613.0,Gasoline,Automatic,Pure White,Titan Black,unknown,29798.0,NO,3.5,382.80327965380457
Lexus,LX 600 F SPORT,2023,1185.0,Gasoline,10-Speed A/T,Black,Black,Yes,120990.0,NO,3.4,409.0
INFINITI,Q40 Base,2015,143250.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,Yes,11500.0,NO,3.7,328.0
BMW,Z4 3.0i Roadster,2006,46508.0,Gasoline,Transmission w/Dual Shift Mode,Green,Beige,Yes,11500.0,YES,3.0,215.0
BMW,M6 Base,2015,18651.0,Gasoline,Transmission w/Dual Shift Mode,Red,Black,Yes,59549.0,NO,4.4,560.0
BMW,X3 M40i,2019,36438.0,Gasoline,Automatic,Alpine White,Oyster W/Contrast,unknown,39998.0,NO,3.5,368.0276839548915
Kia,Sorento LX,2014,46628.0,Gasoline,6-Speed Automatic,Snow White Pearl,Beige,unknown,15363.0,NO,2.4,290.9000315594858
Rivian,R1S Adventure Package,2023,5700.0,Electric,1-Speed A/T,Gray,White,Yes,95000.0,NO,0.0,835.0
BMW,Z4 sDrive28i,2015,57550.0,Gasoline,6-Speed M/T,Black,White,Yes,29995.0,NO,2.0,240.0
Cadillac,CTS-V Base,2017,48600.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,Yes,60999.0,NO,6.2,640.0
Ford,Transit Connect XL,2020,119000.0,Gasoline,A/T,White,Black,Yes,18000.0,NO,2.5,169.0
Land,Rover Range Rover Velar SVAutobiography Dynamic Edition,2020,36500.0,Gasoline,Transmission w/Dual Shift Mode,White,Red,Yes,72000.0,NO,5.0,550.0
Lexus,IS 250 Base,2010,121250.0,Gasoline,6-Speed A/T,Black,White,Yes,13250.0,YES,2.5,204.0
BMW,X7 xDrive40i,2023,2437.0,Hybrid,Transmission w/Dual Shift Mode,Gray,Black,Yes,78350.0,NO,3.0,375.0
Volvo,XC90 T6 Momentum,2018,110380.0,Gasoline,A/T,Gray,Beige,Yes,22000.0,YES,2.0,316.0
Hyundai,Tucson Limited,2008,149000.0,Gasoline,4-Speed A/T,Black,Gray,Yes,3850.0,NO,2.7,173.0
Dodge,Durango GT,2021,14684.0,Gasoline,8-Speed Automatic,DB Black Clearcoat,Black,unknown,37995.0,NO,3.6,390.1390537759762
Mercedes-Benz,AMG C 43 Base 4MATIC,2017,39000.0,Gasoline,9-Speed A/T,White,Black,Yes,39000.0,YES,3.0,362.0
GMC,Yukon XL SLT,2019,65212.0,Gasoline,Automatic,Summit White,Jet Black,Yes,42995.0,NO,5.3,417.1185713909017
Audi,RS Q8 4.0T,2020,41856.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,Yes,91500.0,NO,4.0,591.0
Rivian,R1S Adventure Package,2023,655.0,Electric,1-Speed A/T,Red,Silver,Yes,94500.0,NO,0.0,835.0
